"[1, 8, 9, 21, 26, 29]","['重号数: 0', '热号命中: 3', '和值: 94', 'AC值: 8', '奇偶比: 4:2', '大小比: 3:3', '012分布: (2, 1, 3)', '样本分析-均值-方差-标准差: (16, 126, 11)']"
"[4, 15, 17, 22, 31, 32]","['重号数: 0', '热号命中: 3', '和值: 121', 'AC值: 10', '奇偶比: 3:3', '大小比: 4:2', '012分布: (1, 3, 2)', '样本分析-均值-方差-标准差: (20, 112, 11)']"
"[1, 4, 13, 21, 24, 32]","['重号数: 1', '热号命中: 4', '和值: 95', 'AC值: 6', '奇偶比: 3:3', '大小比: 3:3', '012分布: (2, 3, 1)', '样本分析-均值-方差-标准差: (16, 145, 12)']"
"[1, 11, 15, 24, 27, 30]","['重号数: 1', '热号命中: 4', '和值: 108', 'AC值: 9', '奇偶比: 4:2', '大小比: 3:3', '012分布: (4, 1, 1)', '样本分析-均值-方差-标准差: (18, 122, 11)']"
"[2, 7, 21, 24, 30, 32]","['重号数: 1', '热号命中: 3', '和值: 116', 'AC值: 10', '奇偶比: 2:4', '大小比: 4:2', '012分布: (3, 1, 2)', '样本分析-均值-方差-标准差: (19, 150, 12)']"
"[1, 11, 14, 16, 24, 27]","['重号数: 1', '热号命中: 2', '和值: 93', 'AC值: 6', '奇偶比: 3:3', '大小比: 2:4', '012分布: (2, 2, 2)', '样本分析-均值-方差-标准差: (16, 88, 9)']"
"[3, 6, 7, 10, 21, 24]","['重号数: 1', '热号命中: 3', '和值: 71', 'AC值: 5', '奇偶比: 3:3', '大小比: 2:4', '012分布: (4, 2, 0)', '样本分析-均值-方差-标准差: (12, 74, 9)']"
"[4, 7, 12, 15, 31, 32]","['重号数: 1', '热号命中: 3', '和值: 101', 'AC值: 8', '奇偶比: 3:3', '大小比: 2:4', '012分布: (2, 3, 1)', '样本分析-均值-方差-标准差: (17, 144, 12)']"
"[4, 10, 21, 24, 27, 33]","['重号数: 1', '热号命中: 4', '和值: 119', 'AC值: 5', '奇偶比: 3:3', '大小比: 4:2', '012分布: (4, 2, 0)', '样本分析-均值-方差-标准差: (20, 118, 11)']"
"[1, 4, 10, 17, 20, 21]","['重号数: 0', '热号命中: 3', '和值: 73', 'AC值: 8', '奇偶比: 3:3', '大小比: 3:3', '012分布: (1, 3, 2)', '样本分析-均值-方差-标准差: (12, 72, 8)']"
"[4, 12, 16, 17, 20, 31]","['重号数: 1', '热号命中: 2', '和值: 100', 'AC值: 8', '奇偶比: 2:4', '大小比: 3:3', '012分布: (1, 3, 2)', '样本分析-均值-方差-标准差: (17, 80, 9)']"
"[5, 7, 12, 17, 22, 31]","['重号数: 1', '热号命中: 3', '和值: 94', 'AC值: 7', '奇偶比: 4:2', '大小比: 3:3', '012分布: (1, 3, 2)', '样本分析-均值-方差-标准差: (16, 96, 10)']"
"[3, 10, 15, 16, 20, 32]","['重号数: 0', '热号命中: 3', '和值: 96', 'AC值: 7', '奇偶比: 2:4', '大小比: 2:4', '012分布: (2, 2, 2)', '样本分析-均值-方差-标准差: (16, 96, 10)']"
"[4, 5, 10, 16, 21, 24]","['重号数: 0', '热号命中: 4', '和值: 80', 'AC值: 7', '奇偶比: 2:4', '大小比: 2:4', '012分布: (2, 3, 1)', '样本分析-均值-方差-标准差: (13, 69, 8)']"
"[3, 4, 16, 21, 25, 33]","['重号数: 1', '热号命中: 3', '和值: 102', 'AC值: 8', '奇偶比: 4:2', '大小比: 3:3', '012分布: (3, 3, 0)', '样本分析-均值-方差-标准差: (17, 140, 12)']"
"[4, 5, 15, 16, 20, 30]","['重号数: 0', '热号命中: 4', '和值: 90', 'AC值: 6', '奇偶比: 2:4', '大小比: 2:4', '012分布: (2, 2, 2)', '样本分析-均值-方差-标准差: (15, 94, 10)']"
"[5, 7, 10, 17, 31, 33]","['重号数: 1', '热号命中: 3', '和值: 103', 'AC值: 8', '奇偶比: 5:1', '大小比: 3:3', '012分布: (1, 3, 2)', '样本分析-均值-方差-标准差: (17, 149, 12)']"
"[10, 12, 21, 25, 27, 30]","['重号数: 1', '热号命中: 3', '和值: 125', 'AC值: 7', '奇偶比: 3:3', '大小比: 4:2', '012分布: (4, 2, 0)', '样本分析-均值-方差-标准差: (21, 67, 8)']"
"[5, 7, 10, 12, 17, 24]","['重号数: 1', '热号命中: 4', '和值: 75', 'AC值: 4', '奇偶比: 3:3', '大小比: 2:4', '012分布: (2, 2, 2)', '样本分析-均值-方差-标准差: (12, 49, 7)']"
"[6, 7, 9, 15, 17, 21]","['重号数: 1', '热号命中: 2', '和值: 75', 'AC值: 7', '奇偶比: 5:1', '大小比: 2:4', '012分布: (4, 1, 1)', '样本分析-均值-方差-标准差: (12, 37, 6)']"
"[1, 5, 10, 16, 17, 27]","['重号数: 0', '热号命中: 3', '和值: 76', 'AC值: 9', '奇偶比: 4:2', '大小比: 2:4', '012分布: (1, 3, 2)', '样本分析-均值-方差-标准差: (13, 87, 9)']"
"[4, 7, 10, 21, 26, 32]","['重号数: 0', '热号命中: 2', '和值: 100', 'AC值: 6', '奇偶比: 2:4', '大小比: 3:3', '012分布: (1, 3, 2)', '样本分析-均值-方差-标准差: (17, 128, 11)']"
"[1, 10, 12, 25, 26, 32]","['重号数: 1', '热号命中: 3', '和值: 106', 'AC值: 10', '奇偶比: 2:4', '大小比: 3:3', '012分布: (1, 3, 2)', '样本分析-均值-方差-标准差: (18, 139, 12)']"
"[7, 14, 15, 20, 24, 25]","['重号数: 0', '热号命中: 2', '和值: 105', 'AC值: 7', '奇偶比: 3:3', '大小比: 3:3', '012分布: (2, 2, 2)', '样本分析-均值-方差-标准差: (18, 47, 7)']"
"[2, 4, 5, 15, 21, 25]","['重号数: 1', '热号命中: 4', '和值: 72', 'AC值: 9', '奇偶比: 4:2', '大小比: 2:4', '012分布: (2, 2, 2)', '样本分析-均值-方差-标准差: (12, 94, 10)']"
"[5, 7, 12, 16, 31, 32]","['重号数: 1', '热号命中: 2', '和值: 103', 'AC值: 10', '奇偶比: 3:3', '大小比: 2:4', '012分布: (1, 3, 2)', '样本分析-均值-方差-标准差: (17, 138, 12)']"
"[4, 5, 9, 10, 17, 31]","['重号数: 0', '热号命中: 4', '和值: 76', 'AC值: 8', '奇偶比: 4:2', '大小比: 2:4', '012分布: (1, 3, 2)', '样本分析-均值-方差-标准差: (13, 102, 10)']"
"[1, 7, 17, 29, 30, 33]","['重号数: 1', '热号命中: 3', '和值: 117', 'AC值: 9', '奇偶比: 5:1', '大小比: 4:2', '012分布: (2, 2, 2)', '样本分析-均值-方差-标准差: (20, 178, 13)']"
"[3, 7, 17, 21, 26, 31]","['重号数: 0', '热号命中: 1', '和值: 105', 'AC值: 5', '奇偶比: 5:1', '大小比: 4:2', '012分布: (2, 2, 2)', '样本分析-均值-方差-标准差: (18, 118, 11)']"
"[4, 5, 9, 17, 24, 26]","['重号数: 0', '热号命中: 4', '和值: 85', 'AC值: 10', '奇偶比: 3:3', '大小比: 3:3', '012分布: (2, 1, 3)', '样本分析-均值-方差-标准差: (14, 92, 10)']"
"[8, 12, 15, 19, 20, 30]","['重号数: 1', '热号命中: 4', '和值: 104', 'AC值: 7', '奇偶比: 2:4', '大小比: 3:3', '012分布: (3, 1, 2)', '样本分析-均值-方差-标准差: (17, 58, 8)']"
"[10, 11, 15, 20, 26, 27]","['重号数: 1', '热号命中: 2', '和值: 109', 'AC值: 7', '奇偶比: 3:3', '大小比: 3:3', '012分布: (2, 1, 3)', '样本分析-均值-方差-标准差: (18, 54, 7)']"
"[3, 4, 17, 20, 24, 30]","['重号数: 0', '热号命中: 4', '和值: 98', 'AC值: 9', '奇偶比: 2:4', '大小比: 4:2', '012分布: (3, 1, 2)', '样本分析-均值-方差-标准差: (16, 118, 11)']"
"[1, 7, 9, 12, 17, 25]","['重号数: 1', '热号命中: 3', '和值: 71', 'AC值: 6', '奇偶比: 5:1', '大小比: 2:4', '012分布: (2, 3, 1)', '样本分析-均值-方差-标准差: (12, 70, 8)']"
"[1, 7, 19, 26, 27, 30]","['重号数: 0', '热号命中: 2', '和值: 110', 'AC值: 10', '奇偶比: 4:2', '大小比: 4:2', '012分布: (2, 3, 1)', '样本分析-均值-方差-标准差: (18, 140, 12)']"
"[2, 4, 10, 16, 17, 21]","['重号数: 1', '热号命中: 3', '和值: 70', 'AC值: 9', '奇偶比: 2:4', '大小比: 2:4', '012分布: (1, 3, 2)', '样本分析-均值-方差-标准差: (12, 58, 8)']"
"[4, 5, 9, 14, 20, 24]","['重号数: 0', '热号命中: 4', '和值: 76', 'AC值: 6', '奇偶比: 2:4', '大小比: 2:4', '012分布: (2, 1, 3)', '样本分析-均值-方差-标准差: (13, 66, 8)']"
"[4, 7, 14, 20, 22, 30]","['重号数: 0', '热号命中: 3', '和值: 97', 'AC值: 7', '奇偶比: 1:5', '大小比: 3:3', '012分布: (1, 3, 2)', '样本分析-均值-方差-标准差: (16, 95, 10)']"
"[5, 10, 16, 21, 22, 32]","['重号数: 0', '热号命中: 3', '和值: 106', 'AC值: 5', '奇偶比: 2:4', '大小比: 3:3', '012分布: (1, 3, 2)', '样本分析-均值-方差-标准差: (18, 91, 10)']"
"[1, 14, 20, 24, 25, 30]","['重号数: 0', '热号命中: 3', '和值: 114', 'AC值: 7', '奇偶比: 2:4', '大小比: 4:2', '012分布: (2, 2, 2)', '样本分析-均值-方差-标准差: (19, 106, 10)']"
"[4, 5, 16, 24, 26, 30]","['重号数: 0', '热号命中: 4', '和值: 105', 'AC值: 10', '奇偶比: 1:5', '大小比: 3:3', '012分布: (2, 2, 2)', '样本分析-均值-方差-标准差: (18, 122, 11)']"
"[8, 12, 15, 16, 19, 26]","['重号数: 1', '热号命中: 3', '和值: 96', 'AC值: 4', '奇偶比: 2:4', '大小比: 2:4', '012分布: (2, 2, 2)', '样本分析-均值-方差-标准差: (16, 38, 6)']"
"[4, 8, 12, 16, 25, 27]","['重号数: 1', '热号命中: 3', '和值: 92', 'AC值: 7', '奇偶比: 2:4', '大小比: 2:4', '012分布: (2, 3, 1)', '样本分析-均值-方差-标准差: (15, 85, 9)']"
"[4, 16, 17, 22, 24, 26]","['重号数: 0', '热号命中: 3', '和值: 109', 'AC值: 9', '奇偶比: 1:5', '大小比: 4:2', '012分布: (1, 3, 2)', '样本分析-均值-方差-标准差: (18, 63, 8)']"
"[4, 7, 14, 15, 27, 31]","['重号数: 0', '热号命中: 2', '和值: 98', 'AC值: 10', '奇偶比: 4:2', '大小比: 2:4', '012分布: (2, 3, 1)', '样本分析-均值-方差-标准差: (16, 115, 11)']"
"[3, 7, 10, 11, 25, 27]","['重号数: 1', '热号命中: 2', '和值: 83', 'AC值: 9', '奇偶比: 5:1', '大小比: 2:4', '012分布: (2, 3, 1)', '样本分析-均值-方差-标准差: (14, 97, 10)']"
"[1, 15, 20, 24, 26, 32]","['重号数: 0', '热号命中: 3', '和值: 118', 'AC值: 9', '奇偶比: 2:4', '大小比: 4:2', '012分布: (2, 1, 3)', '样本分析-均值-方差-标准差: (20, 116, 11)']"
"[5, 7, 10, 25, 26, 30]","['重号数: 0', '热号命中: 3', '和值: 103', 'AC值: 8', '奇偶比: 3:3', '大小比: 3:3', '012分布: (1, 3, 2)', '样本分析-均值-方差-标准差: (17, 121, 11)']"
"[2, 16, 17, 24, 30, 32]","['重号数: 1', '热号命中: 3', '和值: 121', 'AC值: 7', '奇偶比: 1:5', '大小比: 4:2', '012分布: (2, 1, 3)', '样本分析-均值-方差-标准差: (20, 122, 11)']"
"[1, 5, 8, 16, 21, 25]","['重号数: 0', '热号命中: 3', '和值: 76', 'AC值: 8', '奇偶比: 4:2', '大小比: 2:4', '012分布: (1, 3, 2)', '样本分析-均值-方差-标准差: (13, 90, 9)']"
"[1, 10, 17, 21, 26, 30]","['重号数: 0', '热号命中: 3', '和值: 105', 'AC值: 5', '奇偶比: 3:3', '大小比: 4:2', '012分布: (2, 2, 2)', '样本分析-均值-方差-标准差: (18, 114, 11)']"
"[1, 12, 21, 22, 26, 31]","['重号数: 1', '热号命中: 3', '和值: 113', 'AC值: 7', '奇偶比: 3:3', '大小比: 4:2', '012分布: (2, 3, 1)', '样本分析-均值-方差-标准差: (19, 116, 11)']"
"[3, 4, 24, 25, 27, 30]","['重号数: 0', '热号命中: 4', '和值: 113', 'AC值: 7', '奇偶比: 3:3', '大小比: 4:2', '012分布: (4, 2, 0)', '样本分析-均值-方差-标准差: (19, 145, 12)']"
"[2, 10, 17, 24, 27, 31]","['重号数: 1', '热号命中: 3', '和值: 111', 'AC值: 7', '奇偶比: 3:3', '大小比: 4:2', '012分布: (2, 2, 2)', '样本分析-均值-方差-标准差: (18, 121, 11)']"
"[4, 10, 12, 17, 19, 30]","['重号数: 1', '热号命中: 4', '和值: 92', 'AC值: 7', '奇偶比: 2:4', '大小比: 3:3', '012分布: (2, 3, 1)', '样本分析-均值-方差-标准差: (15, 80, 9)']"
"[8, 10, 15, 21, 30, 32]","['重号数: 0', '热号命中: 4', '和值: 116', 'AC值: 7', '奇偶比: 2:4', '大小比: 3:3', '012分布: (3, 1, 2)', '样本分析-均值-方差-标准差: (19, 102, 10)']"
"[3, 4, 12, 14, 22, 32]","['重号数: 1', '热号命中: 4', '和值: 87', 'AC值: 6', '奇偶比: 1:5', '大小比: 2:4', '012分布: (2, 2, 2)', '样本分析-均值-方差-标准差: (14, 122, 11)']"
"[3, 6, 7, 17, 30, 32]","['重号数: 1', '热号命中: 2', '和值: 95', 'AC值: 10', '奇偶比: 3:3', '大小比: 3:3', '012分布: (3, 1, 2)', '样本分析-均值-方差-标准差: (16, 161, 13)']"
"[1, 6, 24, 26, 29, 30]","['重号数: 1', '热号命中: 3', '和值: 116', 'AC值: 8', '奇偶比: 2:4', '大小比: 4:2', '012分布: (3, 1, 2)', '样本分析-均值-方差-标准差: (19, 157, 13)']"
"[3, 4, 14, 21, 25, 26]","['重号数: 0', '热号命中: 2', '和值: 93', 'AC值: 7', '奇偶比: 3:3', '大小比: 3:3', '012分布: (2, 2, 2)', '样本分析-均值-方差-标准差: (16, 104, 10)']"
"[7, 8, 10, 14, 21, 24]","['重号数: 0', '热号命中: 3', '和值: 84', 'AC值: 7', '奇偶比: 2:4', '大小比: 2:4', '012分布: (2, 2, 2)', '样本分析-均值-方差-标准差: (14, 50, 7)']"
"[1, 5, 6, 10, 30, 32]","['重号数: 1', '热号命中: 4', '和值: 84', 'AC值: 8', '奇偶比: 2:4', '大小比: 2:4', '012分布: (2, 2, 2)', '样本分析-均值-方差-标准差: (14, 182, 13)']"
"[4, 13, 17, 24, 25, 30]","['重号数: 1', '热号命中: 4', '和值: 113', 'AC值: 9', '奇偶比: 3:3', '大小比: 4:2', '012分布: (2, 3, 1)', '样本分析-均值-方差-标准差: (19, 89, 9)']"
"[3, 6, 7, 14, 20, 31]","['重号数: 1', '热号命中: 1', '和值: 81', 'AC值: 8', '奇偶比: 3:3', '大小比: 2:4', '012分布: (2, 2, 2)', '样本分析-均值-方差-标准差: (14, 112, 11)']"
"[7, 10, 17, 22, 24, 33]","['重号数: 1', '热号命中: 4', '和值: 113', 'AC值: 9', '奇偶比: 3:3', '大小比: 4:2', '012分布: (2, 3, 1)', '样本分析-均值-方差-标准差: (19, 92, 10)']"
"[4, 5, 9, 12, 20, 31]","['重号数: 1', '热号命中: 4', '和值: 81', 'AC值: 8', '奇偶比: 3:3', '大小比: 2:4', '012分布: (2, 2, 2)', '样本分析-均值-方差-标准差: (14, 107, 10)']"
"[4, 6, 7, 10, 21, 24]","['重号数: 1', '热号命中: 3', '和值: 72', 'AC值: 6', '奇偶比: 2:4', '大小比: 2:4', '012分布: (3, 3, 0)', '样本分析-均值-方差-标准差: (12, 71, 8)']"
"[10, 11, 15, 25, 30, 32]","['重号数: 1', '热号命中: 3', '和值: 123', 'AC值: 8', '奇偶比: 3:3', '大小比: 3:3', '012分布: (2, 2, 2)', '样本分析-均值-方差-标准差: (20, 95, 10)']"
"[1, 9, 14, 20, 21, 26]","['重号数: 0', '热号命中: 2', '和值: 91', 'AC值: 7', '奇偶比: 3:3', '大小比: 3:3', '012分布: (2, 1, 3)', '样本分析-均值-方差-标准差: (15, 83, 9)']"
"[2, 9, 17, 22, 25, 27]","['重号数: 1', '热号命中: 3', '和值: 102', 'AC值: 8', '奇偶比: 4:2', '大小比: 4:2', '012分布: (2, 2, 2)', '样本分析-均值-方差-标准差: (17, 96, 10)']"
"[4, 6, 10, 20, 24, 25]","['重号数: 1', '热号命中: 3', '和值: 89', 'AC值: 8', '奇偶比: 1:5', '大小比: 3:3', '012分布: (2, 3, 1)', '样本分析-均值-方差-标准差: (15, 87, 9)']"
"[3, 12, 15, 22, 25, 31]","['重号数: 1', '热号命中: 4', '和值: 108', 'AC值: 6', '奇偶比: 4:2', '大小比: 3:3', '012分布: (3, 3, 0)', '样本分析-均值-方差-标准差: (18, 101, 10)']"
"[8, 10, 11, 15, 21, 27]","['重号数: 1', '热号命中: 3', '和值: 92', 'AC值: 9', '奇偶比: 4:2', '大小比: 2:4', '012分布: (3, 1, 2)', '样本分析-均值-方差-标准差: (15, 54, 7)']"
"[1, 4, 14, 15, 31, 32]","['重号数: 0', '热号命中: 3', '和值: 97', 'AC值: 8', '奇偶比: 3:3', '大小比: 2:4', '012分布: (1, 3, 2)', '样本分析-均值-方差-标准差: (16, 171, 13)']"
"[5, 6, 9, 24, 25, 32]","['重号数: 1', '热号命中: 3', '和值: 101', 'AC值: 8', '奇偶比: 3:3', '大小比: 3:3', '012分布: (3, 1, 2)', '样本分析-均值-方差-标准差: (17, 133, 12)']"
"[4, 8, 16, 21, 22, 32]","['重号数: 0', '热号命中: 3', '和值: 103', 'AC值: 10', '奇偶比: 1:5', '大小比: 3:3', '012分布: (1, 3, 2)', '样本分析-均值-方差-标准差: (17, 103, 10)']"
"[2, 5, 10, 21, 25, 31]","['重号数: 1', '热号命中: 3', '和值: 94', 'AC值: 10', '奇偶比: 4:2', '大小比: 3:3', '012分布: (1, 3, 2)', '样本分析-均值-方差-标准差: (16, 137, 12)']"
"[1, 8, 9, 15, 21, 26]","['重号数: 0', '热号命中: 4', '和值: 80', 'AC值: 8', '奇偶比: 4:2', '大小比: 2:4', '012分布: (3, 1, 2)', '样本分析-均值-方差-标准差: (13, 84, 9)']"
"[1, 4, 14, 20, 25, 27]","['重号数: 0', '热号命中: 2', '和值: 91', 'AC值: 9', '奇偶比: 3:3', '大小比: 3:3', '012分布: (1, 3, 2)', '样本分析-均值-方差-标准差: (15, 117, 11)']"
"[1, 3, 7, 22, 32, 33]","['重号数: 1', '热号命中: 4', '和值: 98', 'AC值: 10', '奇偶比: 4:2', '大小比: 3:3', '012分布: (2, 3, 1)', '样本分析-均值-方差-标准差: (16, 211, 15)']"
"[14, 15, 20, 24, 25, 27]","['重号数: 0', '热号命中: 2', '和值: 125', 'AC值: 7', '奇偶比: 3:3', '大小比: 4:2', '012分布: (3, 1, 2)', '样本分析-均值-方差-标准差: (21, 29, 5)']"
"[1, 2, 7, 15, 25, 26]","['重号数: 1', '热号命中: 3', '和值: 76', 'AC值: 8', '奇偶比: 4:2', '大小比: 2:4', '012分布: (1, 3, 2)', '样本分析-均值-方差-标准差: (13, 123, 11)']"
"[1, 10, 12, 16, 24, 26]","['重号数: 1', '热号命中: 4', '和值: 89', 'AC值: 8', '奇偶比: 1:5', '大小比: 2:4', '012分布: (2, 3, 1)', '样本分析-均值-方差-标准差: (15, 87, 9)']"
"[1, 4, 8, 11, 24, 25]","['重号数: 1', '热号命中: 4', '和值: 73', 'AC值: 8', '奇偶比: 3:3', '大小比: 2:4', '012分布: (1, 3, 2)', '样本分析-均值-方差-标准差: (12, 103, 10)']"
"[5, 12, 14, 22, 25, 30]","['重号数: 1', '热号命中: 4', '和值: 108', 'AC值: 9', '奇偶比: 2:4', '大小比: 3:3', '012分布: (2, 2, 2)', '样本分析-均值-方差-标准差: (18, 86, 9)']"
"[3, 4, 17, 25, 26, 30]","['重号数: 0', '热号命中: 3', '和值: 105', 'AC值: 7', '奇偶比: 3:3', '大小比: 4:2', '012分布: (2, 2, 2)', '样本分析-均值-方差-标准差: (18, 136, 12)']"
"[7, 14, 20, 24, 25, 33]","['重号数: 1', '热号命中: 2', '和值: 123', 'AC值: 9', '奇偶比: 3:3', '大小比: 4:2', '012分布: (2, 2, 2)', '样本分析-均值-方差-标准差: (20, 83, 9)']"
"[5, 10, 12, 14, 25, 31]","['重号数: 1', '热号命中: 3', '和值: 97', 'AC值: 9', '奇偶比: 3:3', '大小比: 2:4', '012分布: (1, 3, 2)', '样本分析-均值-方差-标准差: (16, 97, 10)']"
"[10, 13, 15, 24, 26, 31]","['重号数: 1', '热号命中: 4', '和值: 119', 'AC值: 6', '奇偶比: 3:3', '大小比: 3:3', '012分布: (2, 3, 1)', '样本分析-均值-方差-标准差: (20, 69, 8)']"
"[2, 5, 10, 15, 21, 27]","['重号数: 1', '热号命中: 4', '和值: 80', 'AC值: 8', '奇偶比: 4:2', '大小比: 2:4', '012分布: (3, 1, 2)', '样本分析-均值-方差-标准差: (13, 91, 10)']"
"[7, 9, 22, 24, 25, 27]","['重号数: 0', '热号命中: 3', '和值: 114', 'AC值: 5', '奇偶比: 4:2', '大小比: 4:2', '012分布: (3, 3, 0)', '样本分析-均值-方差-标准差: (19, 76, 9)']"
"[4, 7, 11, 15, 22, 30]","['重号数: 1', '热号命中: 4', '和值: 89', 'AC值: 5', '奇偶比: 3:3', '大小比: 2:4', '012分布: (2, 3, 1)', '样本分析-均值-方差-标准差: (15, 95, 10)']"
"[1, 7, 14, 25, 27, 32]","['重号数: 0', '热号命中: 1', '和值: 106', 'AC值: 7', '奇偶比: 4:2', '大小比: 3:3', '012分布: (1, 3, 2)', '样本分析-均值-方差-标准差: (18, 150, 12)']"
"[7, 10, 20, 24, 25, 30]","['重号数: 0', '热号命中: 3', '和值: 116', 'AC值: 8', '奇偶比: 2:4', '大小比: 4:2', '012分布: (2, 3, 1)', '样本分析-均值-方差-标准差: (19, 81, 9)']"
"[4, 6, 14, 22, 27, 29]","['重号数: 1', '热号命中: 2', '和值: 102', 'AC值: 7', '奇偶比: 2:4', '大小比: 3:3', '012分布: (2, 2, 2)', '样本分析-均值-方差-标准差: (17, 114, 11)']"
"[1, 2, 14, 15, 24, 26]","['重号数: 1', '热号命中: 4', '和值: 82', 'AC值: 7', '奇偶比: 2:4', '大小比: 2:4', '012分布: (2, 1, 3)', '样本分析-均值-方差-标准差: (14, 111, 11)']"
"[4, 7, 15, 16, 20, 27]","['重号数: 0', '热号命中: 2', '和值: 89', 'AC值: 8', '奇偶比: 3:3', '大小比: 2:4', '012分布: (2, 3, 1)', '样本分析-均值-方差-标准差: (15, 71, 8)']"
"[2, 14, 16, 22, 24, 31]","['重号数: 1', '热号命中: 3', '和值: 109', 'AC值: 8', '奇偶比: 1:5', '大小比: 3:3', '012分布: (1, 3, 2)', '样本分析-均值-方差-标准差: (18, 99, 10)']"
"[2, 8, 14, 21, 24, 31]","['重号数: 1', '热号命中: 3', '和值: 100', 'AC值: 7', '奇偶比: 2:4', '大小比: 3:3', '012分布: (2, 1, 3)', '样本分析-均值-方差-标准差: (17, 115, 11)']"
"[1, 5, 9, 20, 21, 26]","['重号数: 0', '热号命中: 3', '和值: 82', 'AC值: 9', '奇偶比: 4:2', '大小比: 3:3', '012分布: (2, 1, 3)', '样本分析-均值-方差-标准差: (14, 101, 10)']"
"[2, 4, 7, 20, 22, 24]","['重号数: 1', '热号命中: 4', '和值: 79', 'AC值: 6', '奇偶比: 1:5', '大小比: 3:3', '012分布: (1, 3, 2)', '样本分析-均值-方差-标准差: (13, 98, 10)']"
"[2, 10, 17, 25, 30, 31]","['重号数: 1', '热号命中: 3', '和值: 115', 'AC值: 8', '奇偶比: 3:3', '大小比: 4:2', '012分布: (1, 3, 2)', '样本分析-均值-方差-标准差: (19, 135, 12)']"
"[3, 5, 17, 25, 30, 31]","['重号数: 0', '热号命中: 3', '和值: 111', 'AC值: 9', '奇偶比: 5:1', '大小比: 4:2', '012分布: (2, 2, 2)', '样本分析-均值-方差-标准差: (18, 151, 12)']"
"[1, 6, 15, 21, 22, 24]","['重号数: 1', '热号命中: 4', '和值: 89', 'AC值: 9', '奇偶比: 3:3', '大小比: 3:3', '012分布: (4, 2, 0)', '样本分析-均值-方差-标准差: (15, 89, 9)']"
"[1, 10, 20, 25, 32, 33]","['重号数: 1', '热号命中: 3', '和值: 121', 'AC值: 10', '奇偶比: 3:3', '大小比: 4:2', '012分布: (1, 3, 2)', '样本分析-均值-方差-标准差: (20, 160, 13)']"
"[2, 5, 15, 20, 21, 31]","['重号数: 1', '热号命中: 3', '和值: 94', 'AC值: 8', '奇偶比: 4:2', '大小比: 3:3', '012分布: (2, 1, 3)', '样本分析-均值-方差-标准差: (16, 117, 11)']"
"[1, 15, 17, 25, 30, 31]","['重号数: 0', '热号命中: 3', '和值: 119', 'AC值: 8', '奇偶比: 5:1', '大小比: 4:2', '012分布: (2, 3, 1)', '样本分析-均值-方差-标准差: (20, 128, 11)']"
"[1, 2, 14, 15, 20, 27]","['重号数: 1', '热号命中: 3', '和值: 79', 'AC值: 6', '奇偶比: 3:3', '大小比: 2:4', '012分布: (2, 1, 3)', '样本分析-均值-方差-标准差: (13, 103, 10)']"
"[6, 9, 16, 26, 29, 31]","['重号数: 1', '热号命中: 1', '和值: 117', 'AC值: 7', '奇偶比: 3:3', '大小比: 3:3', '012分布: (2, 2, 2)', '样本分析-均值-方差-标准差: (20, 114, 11)']"
"[4, 6, 7, 14, 17, 22]","['重号数: 1', '热号命中: 2', '和值: 70', 'AC值: 7', '奇偶比: 2:4', '大小比: 2:4', '012分布: (1, 3, 2)', '样本分析-均值-方差-标准差: (12, 51, 7)']"
"[4, 5, 11, 15, 20, 24]","['重号数: 1', '热号命中: 4', '和值: 79', 'AC值: 8', '奇偶比: 3:3', '大小比: 2:4', '012分布: (2, 1, 3)', '样本分析-均值-方差-标准差: (13, 65, 8)']"
"[2, 5, 20, 24, 30, 31]","['重号数: 1', '热号命中: 4', '和值: 112', 'AC值: 10', '奇偶比: 2:4', '大小比: 4:2', '012分布: (2, 1, 3)', '样本分析-均值-方差-标准差: (19, 155, 12)']"
"[1, 11, 16, 21, 27, 31]","['重号数: 1', '热号命中: 1', '和值: 107', 'AC值: 5', '奇偶比: 5:1', '大小比: 3:3', '012分布: (2, 3, 1)', '样本分析-均值-方差-标准差: (18, 120, 11)']"
"[5, 6, 8, 16, 25, 31]","['重号数: 1', '热号命中: 2', '和值: 91', 'AC值: 10', '奇偶比: 3:3', '大小比: 2:4', '012分布: (1, 3, 2)', '样本分析-均值-方差-标准差: (15, 117, 11)']"
"[4, 12, 14, 22, 24, 31]","['重号数: 1', '热号命中: 4', '和值: 107', 'AC值: 6', '奇偶比: 1:5', '大小比: 3:3', '012分布: (2, 3, 1)', '样本分析-均值-方差-标准差: (18, 94, 10)']"
"[7, 9, 10, 14, 27, 32]","['重号数: 0', '热号命中: 2', '和值: 99', 'AC值: 8', '奇偶比: 3:3', '大小比: 2:4', '012分布: (2, 2, 2)', '样本分析-均值-方差-标准差: (16, 109, 10)']"
"[1, 5, 17, 20, 21, 24]","['重号数: 0', '热号命中: 3', '和值: 88', 'AC值: 5', '奇偶比: 4:2', '大小比: 4:2', '012分布: (2, 1, 3)', '样本分析-均值-方差-标准差: (15, 88, 9)']"
"[2, 3, 5, 24, 31, 32]","['重号数: 1', '热号命中: 4', '和值: 97', 'AC值: 8', '奇偶比: 3:3', '大小比: 3:3', '012分布: (2, 1, 3)', '样本分析-均值-方差-标准差: (16, 206, 14)']"
